date,region,platform,category,value_percent
2022-12-01,Germany,Safari,browser,20.71
2023-01-01,Germany,Safari,browser,17.32
2023-02-01,Germany,Safari,browser,20.76
2023-03-01,Germany,Safari,browser,17.3
2023-04-01,Germany,Safari,browser,22.51
2023-05-01,Germany,Safari,browser,21.63
2023-06-01,Germany,Safari,browser,22.06
2023-07-01,Germany,Safari,browser,18.51
2023-08-01,Germany,Safari,browser,20.65
2023-09-01,Germany,Safari,browser,17.82
2023-10-01,Germany,Safari,browser,16.41
2023-11-01,Germany,Safari,browser,18.18
2023-12-01,Germany,Safari,browser,18.42
2024-01-01,Germany,Safari,browser,19.32
2024-02-01,Germany,Safari,browser,19.24
2024-03-01,Germany,Safari,browser,21.77
2024-04-01,Germany,Safari,browser,20.23
2024-05-01,Germany,Safari,browser,23.32
2024-06-01,Germany,Safari,browser,22.85
2024-07-01,Germany,Safari,browser,21.78
2024-08-01,Germany,Safari,browser,20.6
2024-09-01,Germany,Safari,browser,17.31
2024-10-01,Germany,Safari,browser,21.84
2024-11-01,Germany,Safari,browser,21.28
2024-12-01,Germany,Safari,browser,23.55
2025-01-01,Germany,Safari,browser,17.22
2025-02-01,Germany,Safari,browser,19.18
2025-03-01,Germany,Safari,browser,22.46
2025-04-01,Germany,Safari,browser,22.97
2025-05-01,Germany,Safari,browser,21.78
2025-06-01,Germany,Safari,browser,19.55
2025-07-01,Germany,Safari,browser,18.03
2025-08-01,Germany,Safari,browser,24.16
2025-09-01,Germany,Safari,browser,19.03
2025-10-01,Germany,Safari,browser,17.21
2025-11-01,Germany,Safari,browser,17.67
2025-12-01,Germany,Safari,browser,20.77
2026-01-01,Germany,Safari,browser,20.05
2026-02-01,Germany,Safari,browser,20.33
2026-03-01,Germany,Safari,browser,21.3
2026-04-01,Germany,Safari,browser,22.26
2026-05-01,Germany,Safari,browser,20.63
2026-06-01,Germany,Safari,browser,19.28
2019-01-01,Germany,Edge,browser,8.72
2019-02-01,Germany,Edge,browser,5.39
2019-03-01,Germany,Edge,browser,9.05
2019-04-01,Germany,Edge,browser,7.67
2019-05-01,Germany,Edge,browser,7.59
2019-06-01,Germany,Edge,browser,9.12
2019-07-01,Germany,Edge,browser,6.56
2019-08-01,Germany,Edge,browser,6.91
2019-09-01,Germany,Edge,browser,8.32
2019-10-01,Germany,Edge,browser,7.67
2019-11-01,Germany,Edge,browser,9.57
2019-12-01,Germany,Edge,browser,8.77
2020-01-01,Germany,Edge,browser,9.73
2020-02-01,Germany,Edge,browser,7.79
2020-03-01,Germany,Edge,browser,8.24
2020-04-01,Germany,Edge,browser,7.61
2020-05-01,Germany,Edge,browser,8.71
2020-06-01,Germany,Edge,browser,7.7
2020-07-01,Germany,Edge,browser,10.9
2020-08-01,Germany,Edge,browser,7.45
2020-09-01,Germany,Edge,browser,7.8
2020-10-01,Germany,Edge,browser,8.72
2020-11-01,Germany,Edge,browser,7.04
2020-12-01,Germany,Edge,browser,8.15
2021-01-01,Germany,Edge,browser,6.93
2021-02-01,Germany,Edge,browser,8.54
2021-03-01,Germany,Edge,browser,11.75
2021-04-01,Germany,Edge,browser,8.95
2021-05-01,Germany,Edge,browser,11.5
2021-06-01,Germany,Edge,browser,7.72
2021-07-01,Germany,Edge,browser,7.12
2021-08-01,Germany,Edge,browser,7.81
2021-09-01,Germany,Edge,browser,6.69
2021-10-01,Germany,Edge,browser,8.54
2021-11-01,Germany,Edge,browser,8.4
2021-12-01,Germany,Edge,browser,8.74
2022-01-01,Germany,Edge,browser,9.93
2022-02-01,Germany,Edge,browser,10.59
2022-03-01,Germany,Edge,browser,6.03
2022-04-01,Germany,Edge,browser,8.94
2022-05-01,Germany,Edge,browser,9.49
2022-06-01,Germany,Edge,browser,10.71
2022-07-01,Germany,Edge,browser,7.3
2022-08-01,Germany,Edge,browser,6.83
2022-09-01,Germany,Edge,browser,8.86
2022-10-01,Germany,Edge,browser,8.88
2022-11-01,Germany,Edge,browser,9.72
2022-12-01,Germany,Edge,browser,9.5
2023-01-01,Germany,Edge,browser,10.69
2023-02-01,Germany,Edge,browser,10.02
2023-03-01,Germany,Edge,browser,8.8
2023-04-01,Germany,Edge,browser,8.81
2023-05-01,Germany,Edge,browser,8.64
2023-06-01,Germany,Edge,browser,7.72
2023-07-01,Germany,Edge,browser,11.37
2023-08-01,Germany,Edge,browser,6.89
2023-09-01,Germany,Edge,browser,9.29
2023-10-01,Germany,Edge,browser,7.89
2023-11-01,Germany,Edge,browser,11.23
2023-12-01,Germany,Edge,browser,12.91
2024-01-01,Germany,Edge,browser,9.68
2024-02-01,Germany,Edge,browser,12.05
2024-03-01,Germany,Edge,browser,12.33
2024-04-01,Germany,Edge,browser,8.8
2024-05-01,Germany,Edge,browser,10.16
2024-06-01,Germany,Edge,browser,10.75
2024-07-01,Germany,Edge,browser,12.51
2024-08-01,Germany,Edge,browser,11.53
2024-09-01,Germany,Edge,browser,10.26
2024-10-01,Germany,Edge,browser,8.74
2024-11-01,Germany,Edge,browser,8.13
2024-12-01,Germany,Edge,browser,9.63
2025-01-01,Germany,Edge,browser,11.55
2025-02-01,Germany,Edge,browser,9.12
2025-03-01,Germany,Edge,browser,9.19
2025-04-01,Germany,Edge,browser,10.34
2025-05-01,Germany,Edge,browser,12.01
2025-06-01,Germany,Edge,browser,7.62
2025-07-01,Germany,Edge,browser,11.97
2025-08-01,Germany,Edge,browser,6.91
2025-09-01,Germany,Edge,browser,11.02
2025-10-01,Germany,Edge,browser,6.88
2025-11-01,Germany,Edge,browser,13.16
2025-12-01,Germany,Edge,browser,10.22
2026-01-01,Germany,Edge,browser,12.08
2026-02-01,Germany,Edge,browser,10.48
2026-03-01,Germany,Edge,browser,11.67
2026-04-01,Germany,Edge,browser,9.61
2026-05-01,Germany,Edge,browser,10.79
2026-06-01,Germany,Edge,browser,9.84
2019-01-01,Germany,Firefox,browser,6.69
2019-02-01,Germany,Firefox,browser,5.56
2019-03-01,Germany,Firefox,browser,6.67
2019-04-01,Germany,Firefox,browser,5.4
2019-05-01,Germany,Firefox,browser,5.13
2019-06-01,Germany,Firefox,browser,6.25
2019-07-01,Germany,Firefox,browser,5.53
2019-08-01,Germany,Firefox,browser,8.34
2019-09-01,Germany,Firefox,browser,5.29
2019-10-01,Germany,Firefox,browser,6.53
2019-11-01,Germany,Firefox,browser,8.4
2019-12-01,Germany,Firefox,browser,4.21
2020-01-01,Germany,Firefox,browser,4.31
2020-02-01,Germany,Firefox,browser,3.5
2020-03-01,Germany,Firefox,browser,6.31
2020-04-01,Germany,Firefox,browser,5.44
2020-05-01,Germany,Firefox,browser,5.02
2020-06-01,Germany,Firefox,browser,6.7
2020-07-01,Germany,Firefox,browser,4.69
2020-08-01,Germany,Firefox,browser,7.56
2020-09-01,Germany,Firefox,browser,5.3
2020-10-01,Germany,Firefox,browser,6.01
2020-11-01,Germany,Firefox,browser,5.0
2020-12-01,Germany,Firefox,browser,4.85
2021-01-01,Germany,Firefox,browser,4.3
2021-02-01,Germany,Firefox,browser,6.37
2021-03-01,Germany,Firefox,browser,1.6
2021-04-01,Germany,Firefox,browser,2.96
2021-05-01,Germany,Firefox,browser,7.11
2021-06-01,Germany,Firefox,browser,8.63
2021-07-01,Germany,Firefox,browser,4.38
2021-08-01,Germany,Firefox,browser,7.38
2021-09-01,Germany,Firefox,browser,3.95
2021-10-01,Germany,Firefox,browser,4.74
2021-11-01,Germany,Firefox,browser,2.63
2021-12-01,Germany,Firefox,browser,4.63
2022-01-01,Germany,Firefox,browser,2.26
2022-02-01,Germany,Firefox,browser,6.18
2022-03-01,Germany,Firefox,browser,5.94
2022-04-01,Germany,Firefox,browser,5.63
2022-05-01,Germany,Firefox,browser,7.64
2022-06-01,Germany,Firefox,browser,6.82
2022-07-01,Germany,Firefox,browser,6.83
2022-08-01,Germany,Firefox,browser,1.3
2022-09-01,Germany,Firefox,browser,6.4
2022-10-01,Germany,Firefox,browser,6.74
2022-11-01,Germany,Firefox,browser,3.8
2022-12-01,Germany,Firefox,browser,5.19
2023-01-01,Germany,Firefox,browser,4.87
2023-02-01,Germany,Firefox,browser,6.47
2023-03-01,Germany,Firefox,browser,2.6
2023-04-01,Germany,Firefox,browser,6.3
2023-05-01,Germany,Firefox,browser,6.2
2023-06-01,Germany,Firefox,browser,3.59
2023-07-01,Germany,Firefox,browser,1.31
2023-08-01,Germany,Firefox,browser,3.49
2023-09-01,Germany,Firefox,browser,6.43
2023-10-01,Germany,Firefox,browser,4.1
2023-11-01,Germany,Firefox,browser,3.44
2023-12-01,Germany,Firefox,browser,2.18
2024-01-01,Germany,Firefox,browser,2.93
2024-02-01,Germany,Firefox,browser,3.22
2024-03-01,Germany,Firefox,browser,4.43
2024-04-01,Germany,Firefox,browser,2.01
2024-05-01,Germany,Firefox,browser,4.42
2024-06-01,Germany,Firefox,browser,4.63
2024-07-01,Germany,Firefox,browser,3.34
2024-08-01,Germany,Firefox,browser,4.22
2024-09-01,Germany,Firefox,browser,2.71
2024-10-01,Germany,Firefox,browser,4.63
2024-11-01,Germany,Firefox,browser,7.29
2024-12-01,Germany,Firefox,browser,2.49
2025-01-01,Germany,Firefox,browser,4.01
2025-02-01,Germany,Firefox,browser,4.43
2025-03-01,Germany,Firefox,browser,5.84
2025-04-01,Germany,Firefox,browser,4.6
2025-05-01,Germany,Firefox,browser,3.62
2025-06-01,Germany,Firefox,browser,5.17
2025-07-01,Germany,Firefox,browser,4.15
2025-08-01,Germany,Firefox,browser,3.51
2025-09-01,Germany,Firefox,browser,4.21
2025-10-01,Germany,Firefox,browser,2.75
2025-11-01,Germany,Firefox,browser,3.55
2025-12-01,Germany,Firefox,browser,5.04
2026-01-01,Germany,Firefox,browser,4.31
2026-02-01,Germany,Firefox,browser,3.12
2026-03-01,Germany,Firefox,browser,3.62
2026-04-01,Germany,Firefox,browser,3.26
2026-05-01,Germany,Firefox,browser,5.98
2026-06-01,Germany,Firefox,browser,2.42
2019-01-01,Germany,Samsung Internet,browser,8.07
2019-02-01,Germany,Samsung Internet,browser,8.28
2019-03-01,Germany,Samsung Internet,browser,8.03
2019-04-01,Germany,Samsung Internet,browser,8.18
2019-05-01,Germany,Samsung Internet,browser,6.15
2019-06-01,Germany,Samsung Internet,browser,8.59
2019-07-01,Germany,Samsung Internet,browser,6.98
2019-08-01,Germany,Samsung Internet,browser,8.61
2019-09-01,Germany,Samsung Internet,browser,7.95
2019-10-01,Germany,Samsung Internet,browser,5.87
2019-11-01,Germany,Samsung Internet,browser,5.24
2019-12-01,Germany,Samsung Internet,browser,8.25
2020-01-01,Germany,Samsung Internet,browser,9.66
2020-02-01,Germany,Samsung Internet,browser,9.97
2020-03-01,Germany,Samsung Internet,browser,5.03
2020-04-01,Germany,Samsung Internet,browser,8.47
2020-05-01,Germany,Samsung Internet,browser,8.75
2020-06-01,Germany,Samsung Internet,browser,6.83
2020-07-01,Germany,Samsung Internet,browser,7.28
2020-08-01,Germany,Samsung Internet,browser,5.33
2020-09-01,Germany,Samsung Internet,browser,7.75
2020-10-01,Germany,Samsung Internet,browser,6.53
2020-11-01,Germany,Samsung Internet,browser,5.62
2020-12-01,Germany,Samsung Internet,browser,4.98
2021-01-01,Germany,Samsung Internet,browser,8.39
2021-02-01,Germany,Samsung Internet,browser,5.89
2021-03-01,Germany,Samsung Internet,browser,8.91
2021-04-01,Germany,Samsung Internet,browser,7.44
2021-05-01,Germany,Samsung Internet,browser,7.65
2021-06-01,Germany,Samsung Internet,browser,6.91
2021-07-01,Germany,Samsung Internet,browser,6.93
2021-08-01,Germany,Samsung Internet,browser,7.8
2021-09-01,Germany,Samsung Internet,browser,8.82
2021-10-01,Germany,Samsung Internet,browser,6.11
2021-11-01,Germany,Samsung Internet,browser,4.42
2021-12-01,Germany,Samsung Internet,browser,6.35
2022-01-01,Germany,Samsung Internet,browser,8.16
2022-02-01,Germany,Samsung Internet,browser,5.62
2022-03-01,Germany,Samsung Internet,browser,6.6
2022-04-01,Germany,Samsung Internet,browser,7.47
2022-05-01,Germany,Samsung Internet,browser,7.77
2022-06-01,Germany,Samsung Internet,browser,5.99
2022-07-01,Germany,Samsung Internet,browser,8.16
2022-08-01,Germany,Samsung Internet,browser,7.0
2022-09-01,Germany,Samsung Internet,browser,8.04
2022-10-01,Germany,Samsung Internet,browser,5.0
2022-11-01,Germany,Samsung Internet,browser,7.18
2022-12-01,Germany,Samsung Internet,browser,5.26
2023-01-01,Germany,Samsung Internet,browser,5.86
2023-02-01,Germany,Samsung Internet,browser,8.9
2023-03-01,Germany,Samsung Internet,browser,6.99
2023-04-01,Germany,Samsung Internet,browser,8.09
2023-05-01,Germany,Samsung Internet,browser,9.44
2023-06-01,Germany,Samsung Internet,browser,7.28
2023-07-01,Germany,Samsung Internet,browser,6.72
2023-08-01,Germany,Samsung Internet,browser,10.52
2023-09-01,Germany,Samsung Internet,browser,4.88
2023-10-01,Germany,Samsung Internet,browser,7.37
2023-11-01,Germany,Samsung Internet,browser,6.52
2023-12-01,Germany,Samsung Internet,browser,6.46
2024-01-01,Germany,Samsung Internet,browser,8.92
2024-02-01,Germany,Samsung Internet,browser,8.17
2024-03-01,Germany,Samsung Internet,browser,9.77
2024-04-01,Germany,Samsung Internet,browser,6.3
2024-05-01,Germany,Samsung Internet,browser,10.64
2024-06-01,Germany,Samsung Internet,browser,9.78
2024-07-01,Germany,Samsung Internet,browser,8.64
2024-08-01,Germany,Samsung Internet,browser,8.66
2024-09-01,Germany,Samsung Internet,browser,6.36
2024-10-01,Germany,Samsung Internet,browser,7.08
2024-11-01,Germany,Samsung Internet,browser,8.27
2024-12-01,Germany,Samsung Internet,browser,9.16
2025-01-01,Germany,Samsung Internet,browser,6.82
2025-02-01,Germany,Samsung Internet,browser,13.36
2025-03-01,Germany,Samsung Internet,browser,8.77
2025-04-01,Germany,Samsung Internet,browser,9.97
2025-05-01,Germany,Samsung Internet,browser,8.4
2025-06-01,Germany,Samsung Internet,browser,7.81
2025-07-01,Germany,Samsung Internet,browser,5.9
2025-08-01,Germany,Samsung Internet,browser,6.21
2025-09-01,Germany,Samsung Internet,browser,4.93
2025-10-01,Germany,Samsung Internet,browser,7.04
2025-11-01,Germany,Samsung Internet,browser,8.26
2025-12-01,Germany,Samsung Internet,browser,5.23
2026-01-01,Germany,Samsung Internet,browser,6.74
2026-02-01,Germany,Samsung Internet,browser,6.93
2026-03-01,Germany,Samsung Internet,browser,9.53
2026-04-01,Germany,Samsung Internet,browser,8.06
2026-05-01,Germany,Samsung Internet,browser,7.47
2026-06-01,Germany,Samsung Internet,browser,7.56
2019-01-01,Germany,Opera,browser,6.95
2019-02-01,Germany,Opera,browser,4.86
2019-03-01,Germany,Opera,browser,3.84
2019-04-01,Germany,Opera,browser,5.9
2019-05-01,Germany,Opera,browser,1.1
2019-06-01,Germany,Opera,browser,5.79
2019-07-01,Germany,Opera,browser,4.68
2019-08-01,Germany,Opera,browser,5.69
2019-09-01,Germany,Opera,browser,4.79
2019-10-01,Germany,Opera,browser,5.7
2019-11-01,Germany,Opera,browser,5.31
2019-12-01,Germany,Opera,browser,4.39
2020-01-01,Germany,Opera,browser,3.92
2020-02-01,Germany,Opera,browser,6.19
2020-03-01,Germany,Opera,browser,2.88
2020-04-01,Germany,Opera,browser,6.68
2020-05-01,Germany,Opera,browser,4.05
2020-06-01,Germany,Opera,browser,5.36
2020-07-01,Germany,Opera,browser,4.98
2020-08-01,Germany,Opera,browser,5.63
2020-09-01,Germany,Opera,browser,2.28
2020-10-01,Germany,Opera,browser,5.37
2020-11-01,Germany,Opera,browser,4.73
2020-12-01,Germany,Opera,browser,3.02
2021-01-01,Germany,Opera,browser,3.9
2021-02-01,Germany,Opera,browser,6.88
2021-03-01,Germany,Opera,browser,4.87
2021-04-01,Germany,Opera,browser,1.65
2021-05-01,Germany,Opera,browser,6.47
2021-06-01,Germany,Opera,browser,3.31
2021-07-01,Germany,Opera,browser,3.93
2021-08-01,Germany,Opera,browser,3.65
2021-09-01,Germany,Opera,browser,4.22
2021-10-01,Germany,Opera,browser,3.46
2021-11-01,Germany,Opera,browser,3.32
2021-12-01,Germany,Opera,browser,2.82
2022-01-01,Germany,Opera,browser,6.25
2022-02-01,Germany,Opera,browser,1.79
2022-03-01,Germany,Opera,browser,5.2
2022-04-01,Germany,Opera,browser,5.72
2022-05-01,Germany,Opera,browser,4.21
2022-06-01,Germany,Opera,browser,2.37
2022-07-01,Germany,Opera,browser,3.06
2022-08-01,Germany,Opera,browser,4.61
2022-09-01,Germany,Opera,browser,4.87
2022-10-01,Germany,Opera,browser,2.7
2022-11-01,Germany,Opera,browser,1.68
2022-12-01,Germany,Opera,browser,7.02
2023-01-01,Germany,Opera,browser,4.32
2023-02-01,Germany,Opera,browser,7.16
2023-03-01,Germany,Opera,browser,4.81
2023-04-01,Germany,Opera,browser,5.92
2023-05-01,Germany,Opera,browser,3.29
2023-06-01,Germany,Opera,browser,5.24
2023-07-01,Germany,Opera,browser,3.17
2023-08-01,Germany,Opera,browser,2.57
2023-09-01,Germany,Opera,browser,1.93
2023-10-01,Germany,Opera,browser,4.86
2023-11-01,Germany,Opera,browser,0.77
2023-12-01,Germany,Opera,browser,0.5
2024-01-01,Germany,Opera,browser,3.98
2024-02-01,Germany,Opera,browser,3.41
2024-03-01,Germany,Opera,browser,5.88
2024-04-01,Germany,Opera,browser,4.32
2024-05-01,Germany,Opera,browser,6.43
2024-06-01,Germany,Opera,browser,3.0
2024-07-01,Germany,Opera,browser,2.5
2024-08-01,Germany,Opera,browser,5.22
2024-09-01,Germany,Opera,browser,5.72
2024-10-01,Germany,Opera,browser,1.33
2024-11-01,Germany,Opera,browser,3.55
2024-12-01,Germany,Opera,browser,4.38
2025-01-01,Germany,Opera,browser,2.89
2025-02-01,Germany,Opera,browser,4.05
2025-03-01,Germany,Opera,browser,8.05
2025-04-01,Germany,Opera,browser,5.02
2025-05-01,Germany,Opera,browser,5.68
2025-06-01,Germany,Opera,browser,4.65
2025-07-01,Germany,Opera,browser,4.69
2025-08-01,Germany,Opera,browser,0.89
2025-09-01,Germany,Opera,browser,1.97
2025-10-01,Germany,Opera,browser,4.47
2025-11-01,Germany,Opera,browser,5.56
2025-12-01,Germany,Opera,browser,4.17
2026-01-01,Germany,Opera,browser,2.52
2026-02-01,Germany,Opera,browser,2.96
2026-03-01,Germany,Opera,browser,7.73
2026-04-01,Germany,Opera,browser,5.56
2026-05-01,Germany,Opera,browser,6.22
2026-06-01,Germany,Opera,browser,2.6
2019-01-01,Brazil,Chrome,browser,53.86
2019-02-01,Brazil,Chrome,browser,58.16
2019-03-01,Brazil,Chrome,browser,56.22
2019-04-01,Brazil,Chrome,browser,59.18
2019-05-01,Brazil,Chrome,browser,60.09
2019-06-01,Brazil,Chrome,browser,58.1
2019-07-01,Brazil,Chrome,browser,57.82
2019-08-01,Brazil,Chrome,browser,52.35
2019-09-01,Brazil,Chrome,browser,51.0
2019-10-01,Brazil,Chrome,browser,49.76
2019-11-01,Brazil,Chrome,browser,51.13
2019-12-01,Brazil,Chrome,browser,54.05
2020-01-01,Brazil,Chrome,browser,55.16
2020-02-01,Brazil,Chrome,browser,55.11
2020-03-01,Brazil,Chrome,browser,58.53
2020-04-01,Brazil,Chrome,browser,59.61
2020-05-01,Brazil,Chrome,browser,58.57
2020-06-01,Brazil,Chrome,browser,53.36
2020-07-01,Brazil,Chrome,browser,53.18
2020-08-01,Brazil,Chrome,browser,53.83
2020-09-01,Brazil,Chrome,browser,52.57
2020-10-01,Brazil,Chrome,browser,49.26
2020-11-01,Brazil,Chrome,browser,48.61
2020-12-01,Brazil,Chrome,browser,50.92
2021-01-01,Brazil,Chrome,browser,52.5
2021-02-01,Brazil,Chrome,browser,57.69
2021-03-01,Brazil,Chrome,browser,57.41
2021-04-01,Brazil,Chrome,browser,56.92
2021-05-01,Brazil,Chrome,browser,56.57
2021-06-01,Brazil,Chrome,browser,57.28
2021-07-01,Brazil,Chrome,browser,55.37
2021-08-01,Brazil,Chrome,browser,54.45
2021-09-01,Brazil,Chrome,browser,50.72
2021-10-01,Brazil,Chrome,browser,50.54
2021-11-01,Brazil,Chrome,browser,48.67
2021-12-01,Brazil,Chrome,browser,52.6
2022-01-01,Brazil,Chrome,browser,52.96
2022-02-01,Brazil,Chrome,browser,56.28
2022-03-01,Brazil,Chrome,browser,56.37
2022-04-01,Brazil,Chrome,browser,57.58
2022-05-01,Brazil,Chrome,browser,56.94
2022-06-01,Brazil,Chrome,browser,55.85
2022-07-01,Brazil,Chrome,browser,51.74
2022-08-01,Brazil,Chrome,browser,52.68
2022-09-01,Brazil,Chrome,browser,49.39
2022-10-01,Brazil,Chrome,browser,48.59
2022-11-01,Brazil,Chrome,browser,50.23
2022-12-01,Brazil,Chrome,browser,47.93
2023-01-01,Brazil,Chrome,browser,50.58
2023-02-01,Brazil,Chrome,browser,55.26
2023-03-01,Brazil,Chrome,browser,55.23
2023-04-01,Brazil,Chrome,browser,58.61
2023-05-01,Brazil,Chrome,browser,56.38
2023-06-01,Brazil,Chrome,browser,53.65
2023-07-01,Brazil,Chrome,browser,53.54
2023-08-01,Brazil,Chrome,browser,50.69
2023-09-01,Brazil,Chrome,browser,49.89
2023-10-01,Brazil,Chrome,browser,50.25
2023-11-01,Brazil,Chrome,browser,53.36
2023-12-01,Brazil,Chrome,browser,51.29
2024-01-01,Brazil,Chrome,browser,50.55
2024-02-01,Brazil,Chrome,browser,56.43
2024-03-01,Brazil,Chrome,browser,56.21
2024-04-01,Brazil,Chrome,browser,58.16
2024-05-01,Brazil,Chrome,browser,58.38
2024-06-01,Brazil,Chrome,browser,53.72
2024-07-01,Brazil,Chrome,browser,54.18
2024-08-01,Brazil,Chrome,browser,50.87
2024-09-01,Brazil,Chrome,browser,51.75
2024-10-01,Brazil,Chrome,browser,50.73
2024-11-01,Brazil,Chrome,browser,51.27
2024-12-01,Brazil,Chrome,browser,51.46
2025-01-01,Brazil,Chrome,browser,51.86
2025-02-01,Brazil,Chrome,browser,54.07
2025-03-01,Brazil,Chrome,browser,54.0
2025-04-01,Brazil,Chrome,browser,56.89
2025-05-01,Brazil,Chrome,browser,53.42
2025-06-01,Brazil,Chrome,browser,57.97
2025-07-01,Brazil,Chrome,browser,51.85
2025-08-01,Brazil,Chrome,browser,47.47
2025-09-01,Brazil,Chrome,browser,48.26
2025-10-01,Brazil,Chrome,browser,48.91
2025-11-01,Brazil,Chrome,browser,47.67
2025-12-01,Brazil,Chrome,browser,49.87
2026-01-01,Brazil,Chrome,browser,49.42
2026-02-01,Brazil,Chrome,browser,52.52
2026-03-01,Brazil,Chrome,browser,52.3
2026-04-01,Brazil,Chrome,browser,51.75
2026-05-01,Brazil,Chrome,browser,53.95
2026-06-01,Brazil,Chrome,browser,53.89
2019-01-01,Brazil,Safari,browser,18.4
2019-02-01,Brazil,Safari,browser,19.83
2019-03-01,Brazil,Safari,browser,21.76
2019-04-01,Brazil,Safari,browser,22.71
2019-05-01,Brazil,Safari,browser,21.93
2019-06-01,Brazil,Safari,browser,20.58
2019-07-01,Brazil,Safari,browser,22.24
2019-08-01,Brazil,Safari,browser,19.38
2019-09-01,Brazil,Safari,browser,20.8
2019-10-01,Brazil,Safari,browser,18.04
2019-11-01,Brazil,Safari,browser,20.36
2019-12-01,Brazil,Safari,browser,19.91
2020-01-01,Brazil,Safari,browser,19.52
2020-02-01,Brazil,Safari,browser,20.96
2020-03-01,Brazil,Safari,browser,21.05
2020-04-01,Brazil,Safari,browser,21.86
2020-05-01,Brazil,Safari,browser,21.28
2020-06-01,Brazil,Safari,browser,22.3
2020-07-01,Brazil,Safari,browser,21.74
2020-08-01,Brazil,Safari,browser,17.89
2020-09-01,Brazil,Safari,browser,17.48
2020-10-01,Brazil,Safari,browser,20.05
2020-11-01,Brazil,Safari,browser,15.64
2020-12-01,Brazil,Safari,browser,18.67
2021-01-01,Brazil,Safari,browser,21.87
2021-02-01,Brazil,Safari,browser,19.84
2021-03-01,Brazil,Safari,browser,19.84
2021-04-01,Brazil,Safari,browser,20.37
2021-05-01,Brazil,Safari,browser,19.33
2021-06-01,Brazil,Safari,browser,19.86
2021-07-01,Brazil,Safari,browser,22.69
2021-08-01,Brazil,Safari,browser,18.01
2021-09-01,Brazil,Safari,browser,17.18
2021-10-01,Brazil,Safari,browser,20.68
2021-11-01,Brazil,Safari,browser,17.18
2021-12-01,Brazil,Safari,browser,17.66
2022-01-01,Brazil,Safari,browser,22.78
2022-02-01,Brazil,Safari,browser,21.96
2022-03-01,Brazil,Safari,browser,18.88
2022-04-01,Brazil,Safari,browser,22.92
2022-05-01,Brazil,Safari,browser,21.16
2022-06-01,Brazil,Safari,browser,21.93
2022-07-01,Brazil,Safari,browser,20.07
2022-08-01,Brazil,Safari,browser,18.89
2022-09-01,Brazil,Safari,browser,19.08
2022-10-01,Brazil,Safari,browser,17.16
2022-11-01,Brazil,Safari,browser,17.92
2022-12-01,Brazil,Safari,browser,17.81
2023-01-01,Brazil,Safari,browser,22.3
2023-02-01,Brazil,Safari,browser,19.73
2023-03-01,Brazil,Safari,browser,21.22
2023-04-01,Brazil,Safari,browser,22.32
2023-05-01,Brazil,Safari,browser,19.59
2023-06-01,Brazil,Safari,browser,20.37
2023-07-01,Brazil,Safari,browser,20.46
2023-08-01,Brazil,Safari,browser,20.63
2023-09-01,Brazil,Safari,browser,18.37
2023-10-01,Brazil,Safari,browser,16.68
2023-11-01,Brazil,Safari,browser,18.8
2023-12-01,Brazil,Safari,browser,17.92
2024-01-01,Brazil,Safari,browser,19.96
2024-02-01,Brazil,Safari,browser,22.14
2024-03-01,Brazil,Safari,browser,21.56
2024-04-01,Brazil,Safari,browser,24.77
2024-05-01,Brazil,Safari,browser,22.21
2024-06-01,Brazil,Safari,browser,18.67
2024-07-01,Brazil,Safari,browser,17.58
2024-08-01,Brazil,Safari,browser,22.04
2024-09-01,Brazil,Safari,browser,18.41
2024-10-01,Brazil,Safari,browser,19.59
2024-11-01,Brazil,Safari,browser,17.86
2024-12-01,Brazil,Safari,browser,17.66
2025-01-01,Brazil,Safari,browser,20.76
2025-02-01,Brazil,Safari,browser,19.84
2025-03-01,Brazil,Safari,browser,20.67
2025-04-01,Brazil,Safari,browser,20.76
2025-05-01,Brazil,Safari,browser,18.98
2025-06-01,Brazil,Safari,browser,20.45
2025-07-01,Brazil,Safari,browser,19.16
2025-08-01,Brazil,Safari,browser,20.96
2025-09-01,Brazil,Safari,browser,19.17
2025-10-01,Brazil,Safari,browser,18.77
2025-11-01,Brazil,Safari,browser,15.4
2025-12-01,Brazil,Safari,browser,17.89
2026-01-01,Brazil,Safari,browser,18.89
2026-02-01,Brazil,Safari,browser,22.0
2026-03-01,Brazil,Safari,browser,22.73
2026-04-01,Brazil,Safari,browser,22.06
2026-05-01,Brazil,Safari,browser,21.71
2026-06-01,Brazil,Safari,browser,24.05
2019-01-01,Brazil,Edge,browser,8.09
2019-02-01,Brazil,Edge,browser,9.05
2019-03-01,Brazil,Edge,browser,7.56
2019-04-01,Brazil,Edge,browser,7.46
2019-05-01,Brazil,Edge,browser,8.23
2019-06-01,Brazil,Edge,browser,9.29
2019-07-01,Brazil,Edge,browser,9.03
2019-08-01,Brazil,Edge,browser,7.21
2019-09-01,Brazil,Edge,browser,9.26
2019-10-01,Brazil,Edge,browser,10.77
2019-11-01,Brazil,Edge,browser,8.01
2019-12-01,Brazil,Edge,browser,8.08
2020-01-01,Brazil,Edge,browser,11.04
2020-02-01,Brazil,Edge,browser,10.98
2020-03-01,Brazil,Edge,browser,9.07
2020-04-01,Brazil,Edge,browser,8.89
2020-05-01,Brazil,Edge,browser,10.54
2020-06-01,Brazil,Edge,browser,5.69
2020-07-01,Brazil,Edge,browser,8.14
